Grid_Cell,Year,Albedo,Conflict,Evap_mm,Humidity,NDVI,PET_mm,Rain_mm,Runoff_mm,SensHeat_Wm2,SoilM_mm,Temp_C,Wind_ms
Grid_Cell_82,2005,0.24855205,114,590.0466,0.009499246,0.27042708,3793.4238,720.83307,0.007014921,57.50705,119.270546,28.153315,2.5197897
Grid_Cell_82,2006,0.24855205,108,621.8183,0.008495185,0.13650043,3971.2095,786.7562,0.008893839,50.427456,131.01617,28.37478,2.5505965
Grid_Cell_82,2007,0.24855228,184,607.0329,0.008581886,0.24019249,4106.586,716.3316,0.007086253,52.440872,131.98952,28.128077,2.6938083
Grid_Cell_82,2008,0.24862377,177,503.10727,0.008803926,0.2133703,3921.4438,673.6846,0.007469727,62.99114,114.83606,27.445734,2.628242
Grid_Cell_82,2009,0.24855232,163,574.7894,0.008859338,0.31059456,4150.896,577.7514,0.004062623,54.60471,99.65425,29.026789,2.657016
Grid_Cell_82,2010,0.24855232,329,566.7407,0.008719277,0.19124605,4163.036,680.1084,0.017617712,55.719063,105.462685,28.8305,2.6101058
Grid_Cell_82,2011,0.24855232,283,510.9565,0.008097121,0.28516787,4503.4897,501.43323,0.006922997,66.142624,82.383026,28.969904,3.0622344
Grid_Cell_82,2012,0.24862377,691,551.73566,0.008367309,0.29387853,4274.304,690.7321,0.019351741,59.825306,97.37913,29.187891,3.0078278
Grid_Cell_82,2013,0.24855205,739,502.394,0.007775568,0.09229449,4421.1655,507.84195,0.008626658,60.530415,87.5322,29.959375,2.9045765
Grid_Cell_82,2014,0.24855205,959,467.52454,0.007928496,0.093067564,4439.6787,492.67004,0.0136459,63.20533,69.00203,29.961145,2.9546807
Grid_Cell_82,2015,0.24855232,955,501.25195,0.007596616,0.09950768,4511.1357,540.9223,0.010917003,64.01265,71.86751,28.588007,3.0300677
Grid_Cell_82,2016,0.24862404,792,279.92123,0.007923769,0.09729099,4507.1284,233.32225,0.002647828,75.25828,45.498657,29.13952,2.9584928
Grid_Cell_82,2017,0.24855232,952,245.41107,0.007616024,0.09772381,4781.833,245.32417,0.006051637,81.19006,29.12835,28.782984,3.4239895
Grid_Cell_82,2018,0.24855205,1402,248.4393,0.007960528,0.101291515,4906.7075,252.61847,0.006710993,86.97264,30.905884,28.887995,3.6950493
Grid_Cell_82,2019,0.24855232,1634,292.75403,0.008387824,0.09367236,4767.19,299.1287,0.004911685,81.70562,31.262484,28.74093,3.7596376
Grid_Cell_82,2020,0.24862404,2854,522.0142,0.0084063,0.091193765,4942.43,627.7645,0.000346,67.69185,90.63622,28.470148,4.068477
Grid_Cell_82,2021,0.24855232,3528,470.1638,0.007805478,0.09591824,4910.995,553.51404,0.000377,66.43877,80.656334,28.59289,3.993845
Grid_Cell_82,2022,0.24855232,3730,472.411,0.008146849,0.09857764,4727.58,760.2768,0.000575,66.232605,84.13549,27.521448,4.0362635
Grid_Cell_82,2023,0.24855232,3549,525.78064,0.007902809,0.09044807,4884.931,641.1777,0.000414,60.73656,89.38291,28.896479,3.8739607
Grid_Cell_82,2024,0.24862333,4400,531.7239,0.008377569,0.091956295,4811.566,809.0245,0.000797,68.516464,90.37303,28.392145,3.9573135
Grid_Cell_82,2025,0.24855137,5521,475.6341,0.007578329,0.08678623,4854.2715,653.4377,0.000599,65.06441,88.27965,28.761957,3.9314349
Grid_Cell_83,2000,0.25905207,142,576.83734,0.005683505,0.22373308,4212.0938,539.01025,0.003078264,48.643257,104.82079,29.169,2.5952642
Grid_Cell_83,2001,0.25898767,108,561.8787,0.008633126,0.2053248,3752.5967,687.66626,0.005834486,54.33188,108.06637,27.804834,2.4244444
Grid_Cell_83,2002,0.25898767,139,516.957,0.008124669,0.23652895,3973.1116,511.31412,0.002650438,58.20803,98.36856,28.730127,2.3743646
Grid_Cell_83,2003,0.25898767,183,531.2759,0.009339168,0.15835701,3545.452,629.4888,0.004564849,54.374523,113.85752,28.181055,2.3196297
Grid_Cell_83,2004,0.2590552,202,537.7958,0.008817902,0.2055811,3769.2542,585.9902,0.004258412,55.33643,107.54834,28.80105,2.3985064
Grid_Cell_83,2005,0.25898767,114,583.9122,0.009553489,0.213758,3741.689,704.2993,0.006654452,56.75603,118.434364,28.25805,2.4936252
Grid_Cell_83,2006,0.25898767,108,628.95276,0.00847865,0.16571197,3977.7751,787.83624,0.008915894,48.8506,128.15007,28.410517,2.5201511
Grid_Cell_83,2007,0.25898767,184,606.09656,0.008560644,0.27674943,4105.0254,715.5184,0.007067757,52.112724,129.19826,28.190302,2.661377
Grid_Cell_83,2008,0.2590552,177,500.67316,0.008867665,0.20306966,3888.1475,676.35565,0.007594556,61.445793,113.16536,27.527979,2.6026955
Grid_Cell_83,2009,0.25898767,163,574.6771,0.008930927,0.28934997,4106.3335,581.715,0.004309438,52.7051,100.25682,29.085077,2.622701
Grid_Cell_83,2010,0.25898767,329,568.3877,0.008764582,0.18973517,4124.5034,694.7997,0.015382907,54.2067,107.93326,28.946863,2.5947974
Grid_Cell_83,2011,0.25898767,283,505.06726,0.008150381,0.2657536,4484.143,488.3987,0.008003452,64.41716,82.37997,29.035425,3.0850425
Grid_Cell_83,2012,0.2590552,691,562.8002,0.008421284,0.25810757,4262.651,732.8684,0.020924341,57.270317,100.03254,29.20083,3.022172
Grid_Cell_83,2013,0.25898767,739,530.07983,0.007829931,0.092381015,4405.987,543.61475,0.010940281,57.161198,93.82316,30.01272,2.928823
Grid_Cell_83,2014,0.25898767,959,468.33777,0.007973794,0.10242665,4439.141,495.9338,0.013180048,61.3774,72.057045,29.976618,2.9814272
Grid_Cell_83,2015,0.25898767,955,533.2502,0.007603955,0.09691758,4502.606,568.2539,0.010284068,59.51581,76.86533,28.685328,3.0991087
Grid_Cell_83,2016,0.2590552,792,263.89905,0.007909141,0.09893474,4528.5566,208.97554,0.001913641,73.73099,45.25184,29.240839,3.0231445
Grid_Cell_83,2017,0.25898767,952,240.38043,0.007642719,0.09881964,4800.6104,238.22748,0.006279072,79.1157,28.907532,28.891169,3.4958732
Grid_Cell_83,2018,0.25898767,1402,257.6614,0.007985387,0.103637874,4905.7676,254.72015,0.004077124,83.43527,31.208273,29.04571,3.7538164
Grid_Cell_83,2019,0.25898767,1634,304.69022,0.008452492,0.0994078,4753.426,318.36456,0.008043414,78.70613,32.64697,28.842371,3.8026855
Grid_Cell_83,2020,0.25905517,2854,522.18115,0.008448435,0.094727874,4939.0776,710.50244,0.000735,65.377365,92.06929,28.506525,4.0967216
Grid_Cell_83,2021,0.25898767,3528,447.29803,0.007837005,0.10528105,4904.5146,531.5285,0.000372,65.58557,79.21445,28.640528,4.040044
Grid_Cell_83,2022,0.25898767,3730,472.7663,0.008186999,0.10076887,4710.2207,786.77673,0.000714,64.10222,85.1562,27.581415,4.0673933
Grid_Cell_83,2023,0.25898767,3549,515.32513,0.007959795,0.09488348,4868.6787,601.63776,0.000351,58.941734,86.8191,28.934717,3.8982759
Grid_Cell_83,2024,0.25905406,4400,517.17267,0.00839304,0.096555725,4813.3247,746.74384,0.000789,67.514,87.339264,28.44839,3.994704
Grid_Cell_83,2025,0.2589863,5521,478.9456,0.007605671,0.09571635,4845.4116,673.524,0.000569,62.132042,87.22125,28.78866,3.9711218
Grid_Cell_84,2000,0.2577987,142,573.70526,0.005609809,0.24851973,4225.8115,541.04114,0.003280045,49.079613,108.961464,29.25033,2.5976214
Grid_Cell_84,2001,0.257726,108,556.01,0.008539084,0.25631768,3800.8596,671.5191,0.005677449,54.728252,110.103424,27.941523,2.418554
Grid_Cell_84,2002,0.257726,139,513.9427,0.008030615,0.23528862,4014.5515,511.52686,0.002702384,58.76828,102.02848,28.868341,2.3609056
Grid_Cell_84,2003,0.257726,183,523.1726,0.009269754,0.1762295,3584.6223,621.87805,0.004667288,55.50297,116.35906,28.273859,2.2931914
Grid_Cell_84,2004,0.25780055,202,532.7401,0.008757425,0.23434305,3797.695,590.7658,0.004737247,55.876934,110.844185,28.861506,2.3752139
Grid_Cell_84,2005,0.257726,114,570.05255,0.009522979,0.24908271,3749.121,688.22675,0.006570408,57.220726,121.49491,28.318048,2.4662623
Grid_Cell_84,2006,0.257726,108,618.06525,0.00843879,0.15133908,3991.996,786.8459,0.009537004,49.084473,130.5269,28.454218,2.4998431
Grid_Cell_84,2007,0.257726,184,590.90314,0.008529352,0.11239267,4140.3813,713.6413,0.007386668,53.566685,131.8472,28.250422,2.6365824
Grid_Cell_84,2008,0.25780055,177,494.9023,0.008920725,0.1798845,3906.2437,679.31,0.007970799,61.918537,116.23664,27.621851,2.5897856
Grid_Cell_84,2009,0.257726,163,569.68536,0.008974663,0.27140784,4106.0312,584.44415,0.004699493,52.94172,106.123375,29.12478,2.60479
Grid_Cell_84,2010,0.257726,329,554.7365,0.008802085,0.19137743,4159.1143,692.9539,0.01705175,55.73856,112.47712,29.06338,2.584489
Grid_Cell_84,2011,0.257726,283,503.6276,0.008192977,0.12322728,4549.427,485.74622,0.007750298,64.664345,88.4055,29.137903,3.1441863
Grid_Cell_84,2012,0.25780055,691,564.06244,0.008471237,0.28362975,4352.234,741.55914,0.020050406,58.011284,104.555855,29.278406,3.108545
Grid_Cell_84,2013,0.257726,739,526.1162,0.007870393,0.09862263,4502.672,550.4641,0.013977476,58.377064,98.51134,30.08465,3.0081723
Grid_Cell_84,2014,0.257726,959,464.5556,0.008034701,0.09631871,4527.3066,496.37558,0.013985401,62.05131,77.531456,30.012964,3.061256
Grid_Cell_84,2015,0.257726,955,530.7619,0.007635801,0.10009928,4563.6143,568.2615,0.011747969,59.89399,82.03847,28.80575,3.167773
Grid_Cell_84,2016,0.25780055,792,262.9125,0.007914199,0.09915699,4594.856,207.67447,0.002679915,73.87749,47.94248,29.334558,3.0935678
Grid_Cell_84,2017,0.257726,952,253.6666,0.007692818,0.09350344,4875.1445,252.35822,0.004978873,78.446075,29.813587,29.020166,3.5621402
Grid_Cell_84,2018,0.257726,1402,256.60516,0.008004829,0.098959185,4965.939,254.55817,0.003089952,83.60591,31.493813,29.15182,3.7972066
Grid_Cell_84,2019,0.257726,1634,290.5044,0.008509834,0.09984729,4803.7104,301.7833,0.00663863,79.75345,32.969967,28.988794,3.8216238
Grid_Cell_84,2020,0.25780055,2854,512.02997,0.008512332,0.09535208,4995.3037,710.55524,0.000769,66.61713,94.27288,28.566889,4.122746
Grid_Cell_84,2021,0.257726,3528,442.05246,0.007884512,0.10676391,4967.4883,532.08685,0.000366,66.534546,81.70687,28.710382,4.0829206
Grid_Cell_84,2022,0.257726,3730,470.9109,0.008231174,0.10431112,4776.868,789.75867,0.000715,64.62509,87.51942,27.649378,4.0956125
Grid_Cell_84,2023,0.257726,3549,507.87854,0.008030716,0.1003328,4936.4473,600.8288,0.00039,60.053493,89.24984,29.001368,3.9411867
Grid_Cell_84,2024,0.25780028,4400,511.6043,0.008423343,0.102669336,4871.4688,746.7586,0.000818,68.599846,89.29479,28.50564,4.0391273
Grid_Cell_84,2025,0.257726,5521,472.00665,0.007638579,0.10029289,4898.541,673.82404,0.000584,62.81087,89.42332,28.83755,4.0033746
Grid_Cell_85,2000,0.25780803,142,574.33344,0.005561282,0.22316831,4242.7725,541.27716,0.0034393,48.95497,106.02897,29.429071,2.6141913
Grid_Cell_85,2001,0.2577367,108,553.63513,0.008481636,0.26069325,3835.1897,658.86804,0.005499195,54.39461,105.79638,28.181604,2.4301636
Grid_Cell_85,2002,0.2577367,139,517.13513,0.007962518,0.26738566,4068.523,515.9538,0.002773175,58.795334,99.35293,29.1065,2.3683372
Grid_Cell_85,2003,0.2577367,183,526.60486,0.009182729,0.15002406,3649.557,621.93207,0.004692589,55.68594,113.31879,28.470331,2.293157
Grid_Cell_85,2004,0.2578112,202,538.60895,0.008676932,0.13789454,3840.3308,600.05426,0.005070782,55.101006,108.12853,29.021845,2.372755
Grid_Cell_85,2005,0.2577367,114,564.0888,0.009497099,0.27985555,3766.8398,676.1794,0.00637387,56.914574,118.817894,28.48562,2.4562964
Grid_Cell_85,2006,0.2577367,108,615.8891,0.008408599,0.14191529,4024.04,777.0978,0.009129226,49.425377,127.479805,28.65481,2.4956992
Grid_Cell_85,2007,0.2577367,184,583.74927,0.008511828,0.26550967,4154.9272,704.66437,0.007113867,53.997387,129.42955,28.445093,2.6271303
Grid_Cell_85,2008,0.2578112,177,497.90622,0.00898744,0.21589696,3913.5298,683.42004,0.008133395,60.99476,113.76493,27.852655,2.5976067
Grid_Cell_85,2009,0.2577367,163,562.9191,0.009025636,0.30927163,4093.7969,579.3325,0.004582045,52.552353,103.83069,29.292597,2.6095161
Grid_Cell_85,2010,0.2577367,329,552.6704,0.008840503,0.166081,4191.846,688.4741,0.018701093,55.805824,109.9169,29.317865,2.6032906
Grid_Cell_85,2011,0.2577367,283,500.63174,0.008255104,0.22727682,4620.2515,485.71918,0.008884134,64.93438,84.08275,29.413294,3.212337
Grid_Cell_85,2012,0.2578112,691,565.7631,0.008542689,0.28596216,4439.9854,741.62915,0.02108032,57.97637,101.09353,29.572748,3.2162635
Grid_Cell_85,2013,0.2577367,739,529.178,0.007931811,0.093782365,4599.3076,550.3896,0.012896007,58.26637,94.85744,30.34524,3.116289
Grid_Cell_85,2014,0.2577367,959,461.44736,0.008121366,0.091085404,4614.5405,496.32047,0.015362833,62.01183,73.67086,30.279657,3.1510506
Grid_Cell_85,2015,0.2577367,955,524.2905,0.007662565,0.08726306,4600.6367,568.3662,0.013379685,59.837402,78.25612,28.990107,3.2154443
Grid_Cell_85,2016,0.2578112,792,261.97546,0.007919318,0.11226725,4626.3936,212.63536,0.003300325,74.134155,46.339703,29.474207,3.1332538
Grid_Cell_85,2017,0.2577367,952,259.63034,0.007737674,0.084198624,4911.7515,254.99771,0.003990993,78.30727,29.855528,29.170069,3.6004279
Grid_Cell_85,2018,0.2577367,1402,246.45966,0.008012699,0.093083665,4999.8633,238.10437,0.002765695,84.44019,29.754274,29.252619,3.808645
Grid_Cell_85,2019,0.2577367,1634,301.73965,0.008563595,0.08722163,4811.6797,312.39865,0.005358832,78.91268,33.148315,29.051722,3.831898
Grid_Cell_85,2020,0.2578112,2854,506.59732,0.008560658,0.08018114,4991.3716,711.11957,0.000961,67.10798,92.92304,28.583551,4.106148
Grid_Cell_85,2021,0.2577367,3528,442.276,0.007928502,0.092300735,4980.61,532.00476,0.000357,67.28484,79.52058,28.727808,4.0933657
Grid_Cell_85,2022,0.2577367,3730,472.1788,0.00827716,0.10147825,4797.7764,792.08496,0.000733,65.0634,85.38169,27.658838,4.104688
Grid_Cell_85,2023,0.2577367,3549,510.7762,0.008081686,0.0992445,4971.377,600.89044,0.000381,60.56255,87.094025,29.0245,3.9707415
Grid_Cell_85,2024,0.2578107,4400,510.42853,0.008461989,0.098634295,4876.8887,746.7647,0.000725,68.99694,86.99,28.507135,4.056219
Grid_Cell_85,2025,0.2577363,5521,471.86365,0.007663436,0.094727956,4916.7305,674.0689,0.000632,63.23195,87.25265,28.835718,4.019992
Grid_Cell_86,2000,0.25531453,142,572.1894,0.005718107,0.24981128,4353.39,538.5631,0.003637157,50.06286,101.87191,29.211145,2.583409
Grid_Cell_86,2001,0.25525042,108,550.7385,0.008497074,0.24510804,3915.2717,650.0369,0.005394312,54.818733,100.96554,28.282495,2.4240677
Grid_Cell_86,2002,0.25525042,139,517.4819,0.0078777,0.24682927,4169.232,523.6575,0.003059866,58.86271,97.63833,29.29519,2.3717961
Grid_Cell_86,2003,0.25525042,183,533.81384,0.009014565,0.13812672,3803.2385,627.65173,0.004864171,54.621296,111.52707,28.662043,2.2980201
Grid_Cell_86,2004,0.25531805,202,546.8387,0.008489292,0.21940343,3969.4883,613.71985,0.005463395,54.672348,104.46345,29.170588,2.3507605
Grid_Cell_86,2005,0.25525042,114,558.3799,0.009418914,0.23265533,3863.2358,665.3124,0.006223031,56.70494,114.97558,28.74026,2.4641047
Grid_Cell_86,2006,0.25525042,108,610.10675,0.008360602,0.13694541,4092.8486,756.0508,0.007994291,50.60893,122.80306,29.08941,2.5127883
Grid_Cell_86,2007,0.25525042,184,576.5478,0.008477492,0.24499723,4185.2617,686.92,0.006484726,54.25098,125.52685,28.869593,2.6383631
Grid_Cell_86,2008,0.25531805,177,502.51813,0.009039277,0.21814683,3953.2664,690.2593,0.008511039,60.30977,110.75182,28.26922,2.6194646
Grid_Cell_86,2009,0.25525042,163,549.7032,0.009051005,0.26427415,4124.051,565.3293,0.004195092,52.743427,99.46997,29.649897,2.6370845
Grid_Cell_86,2010,0.25525042,329,554.352,0.008874325,0.18613257,4242.5103,684.1703,0.017254373,56.01801,106.84441,29.68664,2.6360645
Grid_Cell_86,2011,0.2552504,283,496.85062,0.008315542,0.24089108,4703.896,485.71918,0.010572246,65.68853,79.34733,29.687647,3.2758644
Grid_Cell_86,2012,0.25531805,691,568.8467,0.008612886,0.23749763,4521.5435,741.5214,0.02094678,58.32263,97.25306,29.875269,3.307862
Grid_Cell_86,2013,0.25525042,739,527.40686,0.007989492,0.09192308,4698.5503,550.56134,0.014636124,59.288265,89.39062,30.57461,3.2056725
Grid_Cell_86,2014,0.25525042,959,456.9546,0.00819751,0.099216625,4716.057,496.3313,0.015996665,63.477467,68.79899,30.554102,3.230571
Grid_Cell_86,2015,0.25525042,955,519.67786,0.007682075,0.09554656,4677.307,568.19666,0.015076418,60.823517,74.514496,29.281,3.2642798
Grid_Cell_86,2016,0.25531805,792,244.7642,0.007931802,0.10212978,4699.0215,197.62129,0.002939034,76.07095,42.91743,29.723505,3.1782331
Grid_Cell_86,2017,0.2552504,952,227.04028,0.0077904,0.10133484,4985.769,209.63773,0.00243876,81.68667,27.158306,29.414576,3.6346061
Grid_Cell_86,2018,0.25525042,1402,216.01337,0.008047634,0.104413085,5044.646,197.97156,0.001753586,87.58394,26.457376,29.444605,3.7994328
Grid_Cell_86,2019,0.25525042,1634,327.90158,0.008641413,0.106721945,4827.8086,339.09515,0.00494338,78.106125,34.844383,29.183832,3.826384
Grid_Cell_86,2020,0.25531805,2854,497.95078,0.008609989,0.09477548,5000.751,711.52344,0.001139495,68.66279,90.94188,28.64889,4.090574
Grid_Cell_86,2021,0.2552504,3528,437.15897,0.007989163,0.09240319,4999.483,533.7079,0.000371,68.91585,77.03923,28.791742,4.092338
Grid_Cell_86,2022,0.2552504,3730,465.34564,0.008353647,0.097324006,4811.744,793.1984,0.00074,66.79449,82.884,27.72503,4.0936947
Grid_Cell_86,2023,0.2552504,3549,503.4527,0.008143521,0.090846926,4992.384,599.62354,0.000384,62.103703,84.73881,29.10644,3.9685497
Grid_Cell_86,2024,0.25531763,4400,498.74026,0.00851708,0.0973437,4885.9346,746.76733,0.000839,70.7807,84.375465,28.543665,4.0468793
Grid_Cell_86,2025,0.25525,5521,465.86157,0.007718009,0.09506043,4934.355,674.1752,0.000668,64.59483,84.70266,28.88653,4.0264435
Grid_Cell_87,2000,0.23385203,142,617.8191,0.005881538,0.11138694,4540.624,533.81384,0.00115125,48.096924,212.01538,28.833735,2.5674882
Grid_Cell_87,2001,0.23379862,108,572.48865,0.008486814,0.18505593,3930.0923,644.90796,0.001604456,50.98086,195.31487,28.260859,2.4334512
Grid_Cell_87,2002,0.2337989,139,544.3069,0.007756533,0.28128254,4230.269,532.40326,0.001043219,53.13681,206.36432,29.373987,2.3932345
Grid_Cell_87,2003,0.2337989,183,584.9043,0.008795572,0.17070211,3932.1272,635.3532,0.001563027,47.616627,216.62898,28.750452,2.3277462
Grid_Cell_87,2004,0.23385628,202,605.27185,0.008249894,0.22751427,3994.84,628.6251,0.001810451,46.67272,221.40114,29.215143,2.3496675
Grid_Cell_87,2005,0.23379879,114,612.76324,0.009243393,0.12365771,3893.8838,654.2673,0.001946897,48.324017,228.39427,29.02151,2.4978719
Grid_Cell_87,2006,0.2337989,108,672.331,0.008212828,0.1565018,4055.2349,732.7508,0.002217483,42.91886,234.18155,29.777552,2.549672
Grid_Cell_87,2007,0.2337989,184,653.6284,0.008346263,0.17408599,4105.659,666.71313,0.00184889,45.946873,235.13512,29.591822,2.6718905
Grid_Cell_87,2008,0.23385628,177,587.30457,0.008998827,0.115080856,3920.577,696.952,0.002926892,50.821125,228.50232,28.858423,2.6538908
Grid_Cell_87,2009,0.23379862,163,585.07214,0.008953923,0.31909478,4082.691,549.5796,0.001188623,47.074116,216.694,30.18661,2.684242
Grid_Cell_87,2010,0.2337989,329,602.18304,0.008815123,0.12742004,4194.379,649.9904,0.004352692,48.888103,209.72308,30.37359,2.696955
Grid_Cell_87,2011,0.2337989,283,556.8846,0.008324361,0.26455116,4724.9194,484.6457,0.002086853,58.305134,192.44907,30.203485,3.3667548
Grid_Cell_87,2012,0.23385628,691,615.02625,0.00861373,0.2527274,4568.0977,726.7443,0.005818812,52.454105,190.25935,30.457178,3.426612
Grid_Cell_87,2013,0.2337989,739,564.77374,0.00800643,0.08123434,4731.9395,542.0012,0.004177223,53.429474,200.72704,31.281916,3.3441656
Grid_Cell_87,2014,0.2337989,959,503.60086,0.008216753,0.081110545,4764.6587,485.5939,0.004110695,57.566734,171.06598,31.157099,3.3489616
Grid_Cell_87,2015,0.2337989,955,544.6107,0.007731438,0.084260225,4684.4194,566.80884,0.0034355,56.381092,170.7468,29.972223,3.365958
Grid_Cell_87,2016,0.23385601,792,276.44022,0.007990627,0.09355938,4730.685,183.6875,0.000605,70.556366,127.54095,30.369104,3.2666895
Grid_Cell_87,2017,0.2337989,952,197.40292,0.007939321,0.07378058,5013.2695,195.21756,0.000856,81.8955,83.63771,30.011988,3.6856678
Grid_Cell_87,2018,0.2337989,1402,171.91158,0.008202881,0.06739734,5036.636,172.31075,0.000416,87.960144,79.41558,29.932215,3.7889533
Grid_Cell_87,2019,0.2337989,1634,344.78088,0.008787509,0.058957174,4841.1904,382.80707,0.001761675,75.51794,103.100655,29.431513,3.8151512
Grid_Cell_87,2020,0.23385628,2854,645.6767,0.008720065,0.060869563,4955.737,673.65546,0.005424262,57.15807,211.7195,28.748926,4.063354
Grid_Cell_87,2021,0.2337989,3528,569.47845,0.008143762,0.05825002,4952.441,542.68384,0.003744497,57.483147,198.34645,28.967524,4.061174
Grid_Cell_87,2022,0.2337989,3730,627.76465,0.008515108,0.06498418,4694.511,766.9469,0.009147736,53.57759,201.45262,27.939905,4.05438
Grid_Cell_87,2023,0.2337989,3549,646.6726,0.008280515,0.061478294,4884.0903,560.41846,0.002482452,50.418564,209.24179,29.40957,3.966495
Grid_Cell_87,2024,0.23385648,4400,664.1506,0.00865413,0.06521249,4826.7974,790.83514,0.009670897,58.60127,193.75018,28.752588,4.016932
Grid_Cell_87,2025,0.23379795,5521,618.066,0.007866156,0.06624309,4893.686,610.48175,0.004811972,55.18156,216.29924,29.145655,3.9873538
Grid_Cell_88,2000,0.2253303,142,610.39453,0.006030325,0.29617396,4626.623,528.57654,0.0012522,51.50494,214.68689,28.474848,2.5822132
Grid_Cell_88,2001,0.22527397,108,565.9817,0.00845445,0.3421661,4013.6626,640.01556,0.00156412,52.413136,198.88754,28.195368,2.461602
Grid_Cell_88,2002,0.22527397,139,541.9546,0.007663176,0.3314644,4328.683,536.9501,0.001189264,55.317,212.21367,29.411646,2.4350839
Grid_Cell_88,2003,0.22527397,183,590.597,0.008838465,0.30893803,4021.4417,641.9261,0.001707555,50.35387,222.96384,28.819086,2.3647666
Grid_Cell_88,2004,0.2253347,202,608.10986,0.008281157,0.33916518,4051.4119,636.5813,0.001907968,48.922737,226.43925,29.215601,2.3681784
Grid_Cell_88,2005,0.22527397,114,608.86017,0.009230688,0.24962853,3972.5962,643.4229,0.001969606,50.77705,231.34653,29.118769,2.5277348
Grid_Cell_88,2006,0.22527397,108,660.748,0.008143948,0.24345095,4159.247,714.5452,0.002119075,46.84508,234.37584,29.917688,2.5542266
Grid_Cell_88,2007,0.22527397,184,640.66095,0.008296633,0.17626081,4188.8247,648.44604,0.001930517,49.254913,235.26297,29.728876,2.6763425
Grid_Cell_88,2008,0.2253347,177,583.02106,0.009058728,0.24141127,3971.4714,700.851,0.003101236,53.55138,231.46391,28.967585,2.6459675
Grid_Cell_88,2009,0.22527397,163,576.10596,0.008919046,0.385334,4161.5107,537.1186,0.001146401,49.92727,219.32294,30.325281,2.6949954
Grid_Cell_88,2010,0.22527397,329,598.10925,0.00886263,0.20564212,4249.8213,643.69836,0.004055647,51.707466,211.9901,30.445398,2.6989412
Grid_Cell_88,2011,0.22527397,283,553.3951,0.008433073,0.16783564,4780.0327,484.47504,0.002377096,60.767414,195.4005,30.31701,3.4067206
Grid_Cell_88,2012,0.2253347,691,613.7834,0.008708702,0.368257,4648.979,725.5542,0.006371178,54.520523,194.04407,30.630548,3.4961474
Grid_Cell_88,2013,0.22527397,739,560.03253,0.008136705,0.06520167,4799.9834,541.35754,0.005121092,56.11303,203.9847,31.428522,3.4097135
Grid_Cell_88,2014,0.22527397,959,504.21643,0.008333849,0.06398207,4825.3853,484.57007,0.003052682,60.133183,176.50323,31.305841,3.4126945
Grid_Cell_88,2015,0.22527397,955,545.4456,0.007873366,0.06599303,4817.018,566.62524,0.003058531,59.878094,175.57555,30.034235,3.477773
Grid_Cell_88,2016,0.2253347,792,269.18735,0.008129691,0.05156347,4836.559,169.2335,0.000413,73.91947,132.02266,30.405725,3.3780966
Grid_Cell_88,2017,0.22527397,952,220.7536,0.008104366,0.04469866,5081.6836,225.73189,0.001884949,83.19002,88.97665,30.122004,3.7662842
Grid_Cell_88,2018,0.22527397,1402,204.94337,0.008363743,0.057367746,5055.7036,204.20964,0.000541,88.007164,86.32391,30.254114,3.8210766
Grid_Cell_88,2019,0.22527397,1634,392.4089,0.009005694,0.048750363,4854.8853,437.10626,0.002032281,75.28846,116.82518,29.528711,3.8164868
Grid_Cell_88,2020,0.2253347,2854,632.18555,0.008964039,0.041701164,4954.6,668.0473,0.006260109,60.647076,219.59825,28.734766,4.0631833
Grid_Cell_88,2021,0.22527397,3528,574.70667,0.008411721,0.040104583,4946.2905,550.3497,0.004272901,60.45315,207.43922,29.018702,4.0496325
Grid_Cell_88,2022,0.22527397,3730,628.512,0.008765961,0.053320784,4695.976,772.6979,0.010671962,57.024586,210.25694,28.023554,4.0385237
Grid_Cell_88,2023,0.22527397,3549,637.8285,0.008534857,0.04972418,4831.673,554.3715,0.002692904,53.927208,214.85995,29.477442,3.944269
Grid_Cell_88,2024,0.22533445,4400,656.9609,0.00890674,0.07284815,4805.6934,798.2312,0.010402334,61.84703,201.70221,28.795893,4.023
Grid_Cell_88,2025,0.22527397,5521,606.9337,0.008133147,0.040681668,4887.2876,597.6884,0.004557753,58.710323,222.66003,29.199457,3.9820707
Grid_Cell_89,2000,0.21970232,142,600.50494,0.005929802,0.19066566,4585.786,524.3951,0.001410359,52.394833,218.9841,28.965662,2.6028144
Grid_Cell_89,2001,0.21964054,108,560.0298,0.008459622,0.2045757,4018.725,634.08203,0.001569021,54.092228,205.44449,28.520472,2.4954717
Grid_Cell_89,2002,0.21964054,139,534.399,0.00774131,0.34653398,4304.72,535.89386,0.001319233,56.613678,219.85674,29.520899,2.4633372
Grid_Cell_89,2003,0.21964054,183,591.2493,0.008884308,0.16514765,4056.3962,645.03534,0.001835449,51.014114,231.15749,28.853083,2.4320269
Grid_Cell_89,2004,0.2197058,202,605.1372,0.008319019,0.33132392,4096.0854,629.4211,0.001828135,50.8893,231.44334,29.186823,2.4225159
Grid_Cell_89,2005,0.21964054,114,603.69885,0.009251623,0.31413755,4038.323,634.6318,0.001953678,53.135975,233.77298,29.164667,2.5840704
Grid_Cell_89,2006,0.21964054,108,658.95197,0.008132667,0.121092,4240.7485,713.6748,0.002158517,49.491863,236.81555,29.951227,2.5958018
Grid_Cell_89,2007,0.21964054,184,629.6146,0.00831126,0.20150754,4249.7866,634.81323,0.001961045,51.986237,236.60756,29.802576,2.7081578
